config_version,max_output_tokens,temperature,bank_source,question_id,subject,domain,difficulty,model_id,backend,model_name,trial_index,collection_timestamp,predicted_letter,correct_letter,is_correct,confidence,parse_ok,internal_prob_answer,internal_prob_note,call_cost_usd,input_tokens,output_tokens
v2,1024,0.3,supplement_v2,s0316,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:13:36.034157+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020800000000000001,143,13
v2,1024,0.3,supplement_v2,s0316,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:13:37.846529+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020800000000000001,143,13
v2,1024,0.3,supplement_v2,s0316,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:13:39.663732+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020800000000000001,143,13
v2,1024,0.3,supplement_v2,s0316,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:13:41.608526+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020800000000000001,143,13
v2,1024,0.3,supplement_v2,s0317,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:13:43.252066+00:00,A,A,True,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0317,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:13:44.866264+00:00,A,A,True,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0317,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:13:46.647791+00:00,A,A,True,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0317,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:13:48.687442+00:00,A,A,True,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0317,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:13:51.030084+00:00,A,A,True,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0318,international_law,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:13:54.208337+00:00,D,D,True,82,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000239,174,13
v2,1024,0.3,supplement_v2,s0318,international_law,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:13:57.777820+00:00,D,D,True,82,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000239,174,13
v2,1024,0.3,supplement_v2,s0318,international_law,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:13:59.546937+00:00,D,D,True,82,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000239,174,13
v2,1024,0.3,supplement_v2,s0318,international_law,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:14:03.148408+00:00,D,D,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000239,174,13
v2,1024,0.3,supplement_v2,s0318,international_law,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:14:06.700936+00:00,D,D,True,82,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000239,174,13
v2,1024,0.3,supplement_v2,s0319,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:14:08.477993+00:00,C,C,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0319,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:14:10.355447+00:00,C,C,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0319,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:14:11.979008+00:00,C,C,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0319,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:14:13.596572+00:00,C,C,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0319,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:14:15.895559+00:00,C,C,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0320,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:14:20.013039+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0016300000000000002,200,286
v2,1024,0.3,supplement_v2,s0320,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:14:24.314331+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0015400000000000001,200,268
v2,1024,0.3,supplement_v2,s0320,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:14:28.705201+00:00,B,B,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0015300000000000001,200,266
v2,1024,0.3,supplement_v2,s0320,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:14:33.425553+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.001765,200,313
v2,1024,0.3,supplement_v2,s0320,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:14:41.181218+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0016550000000000002,200,291
v2,1024,0.3,supplement_v2,s0321,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:14:45.373546+00:00,D,D,True,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0013689999999999998,184,237
v2,1024,0.3,supplement_v2,s0321,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:14:49.915683+00:00,D,D,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.001479,184,259
v2,1024,0.3,supplement_v2,s0321,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:15:00.162597+00:00,D,D,True,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.001504,184,264
v2,1024,0.3,supplement_v2,s0321,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:15:05.477117+00:00,D,D,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.001659,184,295
v2,1024,0.3,supplement_v2,s0321,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:15:12.908866+00:00,C,D,False,55,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.002089,184,381
v2,1024,0.3,supplement_v2,s0322,moral_scenarios,Humanities,hard,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:15:17.255240+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000255,190,13
